what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270354766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270354782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270354797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270360124
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270365623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270368841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270377090
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270392478
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270393962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347270398992
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270442406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270449123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270460246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347270474166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347270475041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270475337
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270477618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270480555
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270484508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270503270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270536842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270538935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270538951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270538982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270581036
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1347270583880
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1347270589363
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1347270589519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270592175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270592175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270592284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270596393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270606313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270606313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270606422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270615421
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1347270617405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347270622029
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270629262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270636745
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347270639010
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347270642603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347270655413
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270656538
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1347270658866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347270660944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270661178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347270662459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270662678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347270666396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347270666833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270667255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270677081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1347270677128
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270681612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347270683627
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270685173
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270686189
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1347270690626
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270695328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347270697109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347270697921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270698124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270698858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270726556
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270729259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270740382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270741272
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270769048
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270770829
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270777719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270793247
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270794903
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270801511
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1347270814040
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270834942
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270835724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270843597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270855189
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270855282
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270862890
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1347270869795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270875341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270877044
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1347270892979
opened,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270901586
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270901711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270915037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270915927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270915943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270915943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270930284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347270939939
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270945453
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270946297
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270946922
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270966902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270978385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270978400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270978431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270995663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347271025782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347271031390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347271033156
