what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268806500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268807781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268807781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268807968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268808999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268809046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268809062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268809077
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268823498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347268835059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268836215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268854651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268858057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268860057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268860073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268876805
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347268876946
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347268879008
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347268880930
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347268882774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347268907552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347268911927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347268914833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347268916817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347268918895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347268921879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347268924301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347268931972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347268934144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347268935175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347268937143
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1347268937331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347268939127
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1347268939268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347268940940
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1347268941002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347268942721
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1347268942846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347268945111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347268946486
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1347268946627
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347268948830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347268949127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268950642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268958469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347268959657
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347268959907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347268960125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347268960329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347268960532
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347268960766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347268961141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347268962188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347268962641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268963328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268968609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347268989982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269011949
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347269020260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269022057
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1347269022260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269023479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269025119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269026572
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1347269026760
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269027853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269029556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269029853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1347269044914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269045758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269046055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269053382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347269056257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269057757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269059225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269060928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269080192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347269082864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269084582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269085926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269087316
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269087613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347269091612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269092722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269093065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347269093799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269095002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269095315
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269097096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269097346
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347269109203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347269109563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269110641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269123404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269127044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269136715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269148307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269154712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269167148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269174131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269179755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269179786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269179802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269181739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269182692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269201392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269215187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347269218093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269218999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269219265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269223326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269223326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269223420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269228904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269241027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347269242152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269242886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269243448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269244167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269244761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269245401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269246292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269246557
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347269250322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269251588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269252260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269253134
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269253728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269254400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269255259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269255556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269258852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269259743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269259758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269259899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269265461
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269273319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269274428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269274428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269274522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269280302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269330966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269331810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269331810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269331841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269338012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347269342355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269343995
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269344292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269345058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269349135
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269351619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269352525
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269356837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269360399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269363055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347269364320
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269365211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269365430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269366055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269370741
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269375959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269376334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269381005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269388379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269395972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269397065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269400658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269403283
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269404314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269417546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269419936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347269421358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269422373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269422639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269423514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269427529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269432481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269433340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269438511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269450290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269454914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347269456117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347269461616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269461851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269462663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269466944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269475833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269835316
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1347269840986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347269842424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269842799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269845017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347269852687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269886978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269887931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269887946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269887962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269897648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269899069
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347269901241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269910911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269921596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347269924174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269927080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269996145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347269996614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270007627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270012861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270012876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270018172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270018735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270025608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270031014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270031264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347270036122
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270040777
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347270072537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347270085113
